80.90536229682516,21.875832667199575,25.18608537141121,38.812091751481084,44.40789473684211,
93.16919381474253,10.149659863945578,47.9807836661162,51.568833508482214,62.86764705882353,
87.10526315789474,15.885750962772786,41.37119113573407,44.958448753462605,54.25696594427245,
97.71640998406798,66.05938719981071,39.56452469463622,39.723844928305894,34.96517027863777,
91.0321786530684,30.479673047967303,53.87726393529102,56.79620186390012,60.913312693498455,
96.54255319148936,32.43769470404985,83.2066869300912,83.28267477203647,71.54605263157895,
83.7948549893495,32.719111741081974,45.04342126822874,47.239062756021625,54.15054179566563,
82.62325015216068,26.461211477151963,22.306755934266587,37.7054169202678,40.96362229102167,
86.42795619539805,25.033952014486193,40.21164021164021,41.97120708748616,47.639318885448915,
95.07412721186034,74.74833232261977,56.76709708273553,57.10186513629842,31.62732198142415,
90.87322933476779,48.329480983399876,56.60749506903353,59.781244396629006,54.33436532507739,
93.93321437675249,51.53594261656011,70.76217180729034,70.81315319908234,56.92724458204334,
80.6329549363605,0.8668730650154799,49.66173603944502,58.135534915720676,57.39164086687306,
90.43417366946778,68.71088861076345,64.03361344537815,64.03361344537815,53.908668730650156,
79.52465834818776,2.8630921395106714,52.2756981580511,54.854426619132504,60.61339009287926,
96.01527081842043,44.81692432872254,83.3691243140062,83.3691243140062,66.61184210526315,
87.6157252113243,18.97329171002428,51.039849724942975,66.17469475379042,59.40402476780186,
82.45321254023126,0.0,45.8815115031589,51.06687328644654,56.075851393188856,
73.8118976404121,4.507257448433919,37.88634097706879,39.503711088955356,45.18188854489164,
98.13744380218368,73.23456106341733,30.186255619781633,31.34232498394348,27.79605263157895,
85.50635506355063,54.8919017955295,55.0430504305043,59.02009020090201,49.796826625387,
88.42447463137118,2.6697620429483457,66.49251132009752,66.49251132009752,71.63312693498453,
86.22174381054897,17.417721518987342,21.36108121038153,27.97512259299127,33.05921052631579,
80.0,19.34048678356451,48.825786646201074,49.470452801227935,60.594040247678016,
81.37297770004372,38.788615064213815,15.85045911674683,42.5010931351115,41.137770897832816,
88.08655768552276,0.9274413529732678,50.53510525696813,59.543690462189815,59.142801857585134,
88.98007033997656,44.43800695249131,28.663540445486518,28.722157092614303,51.12229102167183,
98.34851936218679,65.75757575757576,33.2004555808656,33.37129840546697,34.065402476780186,
84.08363802559415,2.335858585858586,53.87340036563071,58.603747714808044,60.58436532507739,
70.8284163323106,15.843179377013964,31.413736134057118,39.426481000708044,40.915247678018574,
87.49321758003255,66.75187969924812,26.722734671730876,28.486163863266412,30.92105263157895,
81.24288641019804,0.5161290322580645,29.501479626678805,43.85385841110858,39.996130030959755,
82.59007678676905,11.952861952861953,22.652096869462493,37.5812167749557,45.20123839009288,
78.61195984286337,9.470989761092149,37.56001745962462,44.43474465298996,43.56617647058824,
73.2297852900868,19.430379746835445,24.68021927820923,31.475559616263133,33.223684210526315,
84.06151192871515,15.926583777383065,53.7654498419086,55.99310146593849,63.670665634674926,
79.87139225362644,24.66429158673609,42.126514131897714,43.935995214595486,53.850619195046434,
81.11607142857142,27.761627906976745,39.542410714285715,41.127232142857146,43.89512383900929,
99.6201329534663,27.92223572296476,72.98195631528965,72.98195631528965,72.26199690402477,
76.44406531805996,43.239436619718305,42.4079941506215,48.805751888861806,45.3657120743034,
83.69268144549044,36.10666666666666,47.91982994230185,58.943212875797144,53.71517027863777,
84.84288354898337,57.917239273171475,44.309479799313436,47.05571692632691,42.89860681114551,
87.08933717579251,0.0,32.76080691642651,37.25648414985591,43.56617647058824,
68.99657924743443,1.0855683269476373,37.2405929304447,41.91562143671608,46.584752321981426,
